id,segment,cf,balance,time_on_book,arrears
account-125,B,-12.9122415883467,5184.86197505146,8,1
account-125,B,71.9247792987153,5112.93719575275,9,1
account-125,B,69.0569868218154,5043.88020893093,10,1
account-126,B,-13.8266402622685,5601.39245766681,1,1
account-126,B,15.9720566729084,5585.4204009939,2,1
account-126,B,6.86840353533626,5578.55199745856,3,1
account-126,B,76.0520491888747,5502.49994826969,4,1
account-126,B,12.7118299622089,5489.78811830748,5,1
account-126,B,-11.9806246459484,5501.76874295343,6,2
account-126,B,10.4071248462424,5491.36161810718,7,2
account-126,B,30.8833344746381,5460.47828363255,8,2
account-126,B,-11.1477277101949,5471.62601134274,9,3
account-126,B,18.6536233779043,5452.97238796484,10,3
account-127,B,75.9422425786033,5356.856807773,1,0
account-127,B,57.5368563784286,5299.31995139457,2,0
account-127,B,63.3049133373424,5236.01503805723,3,0
account-127,B,67.5059088179842,5168.50912923925,4,0
account-127,B,82.7128569036722,5085.79627233557,5,0
account-127,B,-10.2646579127759,5096.06093024835,6,1
account-127,B,63.5112272948027,5032.54970295355,7,1
account-127,B,-7.32154740020633,5039.87125035375,8,2
account-127,B,-8.34036763757467,5048.21161799133,9,3
account-127,B,25.5814101686701,5022.63020782266,10,3
account-128,B,39.121568496339,5693.29657422844,1,0
account-128,B,66.3426079694182,5626.95396625903,2,0
account-128,B,8.38586705736816,5618.56809920166,3,0
account-128,B,22.3653242131695,5596.20277498849,4,0
account-128,B,13.1082966830581,5583.09447830543,5,0
account-128,B,-2.7957460237667,5585.8902243292,6,1
account-128,B,6.61854419391602,5579.27168013528,7,1
account-128,B,-8.12648242339492,5587.39816255868,8,2
account-128,B,64.6187397558242,5522.77942280285,9,2
account-128,B,74.3972205463797,5448.38220225647,10,2
account-129,B,6.75317327491939,5221.44526910037,1,0
account-129,B,-3.86690710205585,5225.31217620242,2,1
account-129,B,70.4007811984047,5154.91139500402,3,1
account-129,B,84.5839703595266,5070.32742464449,4,1
account-129,B,-14.5175400516018,5084.8449646961,5,2
account-129,B,29.548941263929,5055.29602343217,6,2
account-129,B,9.13963561411947,5046.15638781805,7,2
account-129,B,-5.36437224131078,5051.52076005936,8,3
account-129,B,18.5275819525123,5032.99317810684,9,3
account-129,B,3.00715380813926,5029.98602429871,10,3
account-130,B,22.4004295095801,5805.77033451758,1,0
account-130,B,40.3787370445207,5765.39159747306,2,0
account-130,B,29.0581953618675,5736.3334021112,3,0
account-130,B,-2.11186069995165,5738.44526281115,4,1
account-130,B,73.6417953297496,5664.8034674814,5,1
account-130,B,63.0150450067595,5601.78842247464,6,1
account-130,B,16.8213058169931,5584.96711665764,7,1
account-130,B,70.1438904646784,5514.82322619297,8,1
account-130,B,35.6120511330664,5479.2111750599,9,1
account-130,B,18.4064486669377,5460.80472639296,10,1
account-131,B,0.896366024389863,5685.83728332073,1,0
account-131,B,28.9988081809133,5656.83847513981,2,0
account-131,B,55.1311146374792,5601.70736050233,3,0
account-131,B,0.642356895841658,5601.06500360649,4,0
account-131,B,73.4184647584334,5527.64653884806,5,0
account-131,B,24.2858252627775,5503.36071358528,6,0
account-131,B,53.6142294667661,5449.74648411851,7,0
account-131,B,-6.83826183434576,5456.58474595286,8,1
account-131,B,-10.8944089245051,5467.47915487737,9,2
account-131,B,44.3778138281778,5423.10134104919,10,2
account-132,B,68.2955685677007,5189.56295809243,1,0
account-132,B,79.2677642218769,5110.29519387055,2,0
account-132,B,40.5538594024256,5069.74133446813,3,0
account-132,B,21.8711113696918,5047.87022309843,4,0
account-132,B,0.249476837925613,5047.62074626051,5,0
account-132,B,-2.56850843783468,5050.18925469834,6,1
account-132,B,11.6989574534819,5038.49029724486,7,1
account-132,B,40.5195462424308,4997.97075100243,8,1
account-132,B,79.2321566864848,4918.73859431595,9,1
account-132,B,53.3177778031677,4865.42081651278,10,1
account-133,B,26.7865728028119,5181.48699189536,1,0
account-133,B,14.6543464064598,5166.8326454889,2,0
account-133,B,59.2448287317529,5107.58781675715,3,0
account-133,B,74.4433945184574,5033.14442223869,4,0
account-133,B,-5.44832340441644,5038.59274564311,5,1
account-133,B,-8.46367579419166,5047.0564214373,6,2
account-133,B,36.1795114027336,5010.87691003457,7,2
account-133,B,83.9665276138112,4926.91038242076,8,2
account-133,B,17.385749858804,4909.52463256195,9,2
account-133,B,10.7891757879406,4898.73545677401,10,2
account-134,B,14.9264783738181,5079.82401445974,1,0
account-134,B,20.1445652777329,5059.679449182,2,0
account-134,B,79.3325154483318,4980.34693373367,3,0
account-134,B,-2.50553627032787,4982.852470004,4,1
account-134,B,50.7184949610382,4932.13397504296,5,1
account-134,B,20.1748100016266,4911.95916504134,6,1
account-134,B,25.3504737420008,4886.60869129933,7,1
account-134,B,48.0318632582203,4838.57682804111,8,1
account-134,B,67.7055350877345,4770.87129295338,9,1
account-134,B,4.3673960166052,4766.50389693678,10,1
account-135,B,-2.40397184155881,5221.0473067686,1,1
account-135,B,40.7634516153485,5180.28385515325,2,1
account-135,B,6.58294033724815,5173.700914816,3,1
account-135,B,27.9781845770776,5145.72273023892,4,1
account-135,B,-4.30994377005845,5150.03267400898,5,2
account-135,B,51.4474183693528,5098.58525563963,6,2
account-135,B,60.9133911458775,5037.67186449375,7,2
account-135,B,82.7894844254479,4954.8823800683,8,2
account-135,B,76.8648493709043,4878.0175306974,9,2
account-135,B,52.8140487289056,4825.20348196849,10,2
account-136,B,52.1055743005127,5634.68727223575,1,0
account-136,B,7.32755387667567,5627.35971835908,2,0
account-136,B,68.1620810786262,5559.19763728045,3,0
account-136,B,35.0614152988419,5524.13622198161,4,0
account-136,B,-2.1569202048704,5526.29314218648,5,1
account-136,B,-11.2794691091403,5537.57261129562,6,2
account-136,B,-10.9366895025596,5548.50930079818,7,3
account-136,B,-0.391356190666556,5548.90065698884,8,3
account-136,B,65.2559544332326,5483.64470255561,9,3
account-136,B,53.6887049116194,5429.95599764399,10,3
account-137,B,50.612256503664,5474.64720544871,1,0
account-137,B,61.0259780334309,5413.62122741528,2,0
account-137,B,27.1956087695435,5386.42561864574,3,0
account-137,B,12.0655604545027,5374.36005819123,4,0
account-137,B,4.21091713011265,5370.14914106112,5,0
account-137,B,52.255300283432,5317.89384077769,6,0
account-137,B,54.2836969858035,5263.61014379188,7,0
account-137,B,52.0278587145731,5211.58228507731,8,0
account-137,B,43.2890401827171,5168.29324489459,9,0
account-137,B,73.8895469950512,5094.40369789954,10,0
account-138,B,15.4662264883518,5440.95460233279,1,0
account-138,B,2.71044405177236,5438.24415828101,2,0
account-138,B,41.1977604869753,5397.04639779404,3,0
account-138,B,79.758213032037,5317.288184762,4,0
account-138,B,-6.88311148900539,5324.17129625101,5,1
account-138,B,75.4194372473285,5248.75185900368,6,1
account-138,B,-4.94666098151356,5253.69851998519,7,2
account-138,B,-12.12766087614,5265.82618086133,8,3
account-138,B,-0.807395959272981,5266.6335768206,9,3
account-138,B,33.2433707453311,5233.39020607527,10,3
account-139,B,43.3122690906748,5262.60983355809,1,0
account-139,B,8.44035250134766,5254.16948105674,2,0
account-139,B,28.7624180456623,5225.40706301108,3,0
account-139,B,20.0558100501075,5205.35125296097,4,0
account-139,B,4.14325505495071,5201.20799790602,5,0
account-139,B,37.1543226437643,5164.05367526226,6,0
account-139,B,30.8190184319392,5133.23465683032,7,0
account-139,B,-13.0608014157042,5146.29545824602,8,1
account-139,B,41.219496903941,5105.07596134208,9,1
account-139,B,76.3309019524604,5028.74505938962,10,1
account-140,B,54.7089439257979,5037.25577076897,1,0
account-140,B,-6.20572004467249,5043.46149081364,2,1
account-140,B,23.9995513483882,5019.46193946526,3,1
account-140,B,40.8386678574607,4978.62327160779,4,1
account-140,B,-12.9775892104954,4991.60086081829,5,2
account-140,B,78.7945893732831,4912.80627144501,6,2
account-140,B,79.2312739789486,4833.57499746606,7,2
account-140,B,73.2547857938334,4760.32021167222,8,2
account-140,B,54.777849316597,4705.54236235563,9,2
account-140,B,65.7414565235376,4639.80090583209,10,2
account-141,B,22.9060165258124,5310.61135608237,1,0
account-141,B,40.5524542694911,5270.05890181288,2,0
account-141,B,83.9528574980795,5186.1060443148,3,0
account-141,B,41.0532215749845,5145.05282273982,4,0
account-141,B,13.5258867777884,5131.52693596203,5,0
account-141,B,21.4774403162301,5110.0494956458,6,0
account-141,B,25.8555702539161,5084.19392539188,7,0
account-141,B,15.2675815531984,5068.92634383868,8,0
account-141,B,39.7835031757131,5029.14284066297,9,0
account-141,B,16.6052647074685,5012.5375759555,10,0
account-142,B,52.8991326363757,5208.79724932369,1,0
account-142,B,36.7680815653875,5172.0291677583,2,0
account-142,B,15.4238873999566,5156.60528035834,3,0
account-142,B,81.0252666613087,5075.58001369704,4,0
account-142,B,51.7876893188804,5023.79232437816,5,0
account-142,B,14.9201558576897,5008.87216852047,6,0
account-142,B,72.8623245283961,4936.00984399207,7,0
account-142,B,70.3067939169705,4865.7030500751,8,0
account-142,B,1.31363455671817,4864.38941551838,9,0
account-142,B,76.6583826998249,4787.73103281856,10,0
account-143,B,65.4989971220493,5923.64422149025,1,0
account-143,B,49.828277588822,5873.81594390143,2,0
account-143,B,14.673745832406,5859.14219806902,3,0
account-143,B,43.3385510137305,5815.80364705529,4,0
account-143,B,73.0623799748719,5742.74126708042,5,0
account-143,B,38.0466988915578,5704.69456818886,6,0
account-143,B,71.771878763102,5632.92268942576,7,0
account-143,B,47.2554151341319,5585.66727429163,8,0
account-143,B,59.5070068398491,5526.16026745178,9,0
account-143,B,71.2402871483937,5454.91998030339,10,0
account-144,B,55.8521552151069,5537.07591186743,1,0
account-144,B,-0.81745196133852,5537.89336382877,2,1
account-144,B,62.0358425099403,5475.85752131883,3,1
account-144,B,5.15021836850792,5470.70730295032,4,1
account-144,B,30.1090272981674,5440.59827565216,5,1
account-144,B,31.8966132262722,5408.70166242588,6,1
account-144,B,61.349896681495,5347.35176574439,7,1
account-144,B,12.1590553224087,5335.19271042198,8,1
account-144,B,18.2242322387174,5316.96847818326,9,1
account-144,B,-5.22377659566701,5322.19225477893,10,2
account-145,B,43.3539371145889,5823.68722789455,1,0
account-145,B,55.6672264030203,5768.02000149153,2,0
account-145,B,28.1452647550032,5739.87473673653,3,0
account-145,B,-12.6236354093999,5752.49837214593,4,1
account-145,B,11.0138350073248,5741.4845371386,5,1
account-145,B,9.91557511966676,5731.56896201894,6,1
account-145,B,5.85077574010938,5725.71818627883,7,1
account-145,B,8.13674702309072,5717.58143925574,8,1
account-145,B,-1.12303303088993,5718.70447228663,9,2
account-145,B,-3.07064974680543,5721.77512203343,10,3
account-146,B,32.0570763805881,5181.47589739878,1,0
account-146,B,70.9902305994183,5110.48566679936,2,0
account-146,B,-0.0350610446184874,5110.52072784398,3,1
account-146,B,69.2303612036631,5041.29036664032,4,1
account-146,B,25.6264511402696,5015.66391550005,5,1
account-146,B,13.9461236912757,5001.71779180877,6,1
account-146,B,57.7307841880247,4943.98700762075,7,1
account-146,B,7.17111487407237,4936.81589274667,8,1
account-146,B,60.8412905968726,4875.9746021498,9,1
account-146,B,34.2572309682146,4841.71737118159,10,1
account-147,B,-10.7262138603255,5874.7934051184,1,1
account-147,B,59.7956952312961,5814.9977098871,2,1
account-147,B,18.869759645313,5796.12795024179,3,1
account-147,B,60.8977777091786,5735.23017253261,4,1
account-147,B,75.607875562273,5659.62229697034,5,1
account-147,B,10.9005517931655,5648.72174517717,6,1
account-147,B,-9.30469926446676,5658.02644444164,7,2
account-147,B,67.2344640735537,5590.79198036809,8,2
account-147,B,16.7810241831467,5574.01095618494,9,2
account-147,B,51.2179824663326,5522.79297371861,10,2
account-148,B,43.4413496777415,5802.758129742,1,0
account-148,B,8.17198216915131,5794.58614757285,2,0
account-148,B,-11.2167048593983,5805.80285243224,3,1
account-148,B,82.9560536099598,5722.84679882228,4,1
account-148,B,-12.6130932569504,5735.45989207923,5,2
account-148,B,80.6753107253462,5654.78458135389,6,2
account-148,B,-13.1261231005192,5667.91070445441,7,3
account-148,B,13.508860245347,5654.40184420906,8,3
account-148,B,60.8415245683864,5593.56031964067,9,3
account-148,B,-1.19063533842564,5594.7509549791,10,3
account-149,B,80.2226527966559,5702.25494374521,1,0
account-149,B,30.1585356146097,5672.0964081306,2,0
account-149,B,59.1546692093834,5612.94173892122,3,0
account-149,B,-3.11962187755853,5616.06136079878,4,1
account-149,B,-10.0616818852723,5626.12304268405,5,2
account-149,B,81.0683735786006,5545.05466910545,6,2
account-149,B,9.97699826490134,5535.07767084055,7,2
account-149,B,8.70003436226398,5526.37763647828,8,2
account-149,B,83.1430881656706,5443.23454831261,9,2
account-149,B,48.3572398684919,5394.87730844412,10,2
account-150,B,22.3940965160728,5863.7599178683,1,0
account-150,B,73.692151918076,5790.06776595023,2,0
account-150,B,72.2038965346292,5717.8638694156,3,0
account-150,B,-9.59252438973635,5727.45639380533,4,1
account-150,B,3.25915060471743,5724.19724320062,5,1
account-150,B,62.3907688679174,5661.8064743327,6,1
account-150,B,65.6507419561967,5596.1557323765,7,1
account-150,B,28.4290484990925,5567.72668387741,8,1
account-150,B,38.9659432834014,5528.76074059401,9,1
account-150,B,45.4501924011856,5483.31054819282,10,1
account-151,B,69.1922610066831,5057.00701680966,1,0
account-151,B,70.5691928649321,4986.43782394473,2,0
account-151,B,56.9219870865345,4929.51583685819,3,0
account-151,B,11.3153966283426,4918.20044022985,4,0
account-151,B,27.7268481580541,4890.47359207179,5,0
account-151,B,82.6327198091894,4807.84087226261,6,0
account-151,B,53.9398307353258,4753.90104152728,7,0
account-151,B,49.4543187459931,4704.44672278129,8,0
account-151,B,7.04224462620914,4697.40447815508,9,0
account-151,B,51.7417011689395,4645.66277698614,10,0
account-152,B,68.328179246746,5655.16640193295,1,0
account-152,B,35.9181248955429,5619.2482770374,2,0
account-152,B,41.9473679643124,5577.30090907309,3,0
account-152,B,17.5094928266481,5559.79141624644,4,0
account-152,B,78.3370518265292,5481.45436441992,5,0
account-152,B,13.5236072260886,5467.93075719383,6,0
account-152,B,79.4982041837648,5388.43255301006,7,0
account-152,B,1.84778372291476,5386.58476928715,8,0
account-152,B,21.9119979441166,5364.67277134303,9,0
account-152,B,-8.75914523843676,5373.43191658147,10,1
account-153,B,42.4295428581536,5236.94423563778,1,0
account-153,B,-10.4592427005991,5247.40347833838,2,1
account-153,B,70.131439846009,5177.27203849237,3,1
account-153,B,66.1689883237705,5111.1030501686,4,1
account-153,B,24.1120718792081,5086.9909782894,5,1
account-153,B,62.2517150267959,5024.7392632626,6,1
account-153,B,10.3692171070725,5014.37004615553,7,1
account-153,B,10.4410905763507,5003.92895557918,8,1
account-153,B,66.9895169464871,4936.93943863269,9,1
account-153,B,7.65343146864325,4929.28600716405,10,1
account-154,B,55.7597280386835,5711.50647048838,1,0
account-154,B,64.1912592947483,5647.31521119364,2,0
account-154,B,58.4246896347031,5588.89052155893,3,0
account-154,B,67.298612035811,5521.59190952312,4,0
account-154,B,53.2046498171985,5468.38725970592,5,0
account-154,B,-7.15490752831101,5475.54216723423,6,1
account-154,B,48.8515956234187,5426.69057161082,7,1
account-154,B,37.8441955102608,5388.84637610056,8,1
account-154,B,34.6387042338029,5354.20767186675,9,1
account-154,B,72.1729077538475,5282.03476411291,10,1
account-155,B,67.1250201901421,5243.96201724652,1,0
account-155,B,61.5532619319856,5182.40875531454,2,0
account-155,B,33.5427644103766,5148.86599090416,3,0
account-155,B,75.6386109534651,5073.2273799507,4,0
account-155,B,27.8259398788214,5045.40144007187,5,0
account-155,B,-4.39135302789509,5049.79279309977,6,1
account-155,B,81.9488739967346,4967.84391910303,7,1
account-155,B,-10.8092723507434,4978.65319145378,8,2
account-155,B,80.3911780845374,4898.26201336924,9,2
account-155,B,29.9572396464646,4868.30477372278,10,2
account-156,B,32.3693594802171,5438.43766828999,1,0
account-156,B,-11.9614781439304,5450.39914643392,2,1
account-156,B,58.4165283618495,5391.98261807207,3,1
account-156,B,41.2921228818595,5350.69049519021,4,1
account-156,B,37.8522927779704,5312.83820241224,5,1
account-156,B,73.9444970991463,5238.89370531309,6,1
account-156,B,64.4698225799948,5174.4238827331,7,1
account-156,B,61.3242135755718,5113.09966915753,8,1
account-156,B,40.9267840115353,5072.17288514599,9,1
account-156,B,84.9104258371517,4987.26245930884,10,1
account-157,B,1.42837121617049,5188.89616414439,1,0
account-157,B,12.1014370955527,5176.79472704884,2,0
account-157,B,84.6928476262838,5092.10187942255,3,0
account-157,B,41.9731563329697,5050.12872308958,4,0
account-157,B,73.4429886937141,4976.68573439587,5,0
account-157,B,47.848323979415,4928.83741041645,6,0
account-157,B,55.8697135327384,4872.96769688372,7,0
account-157,B,0.0689150905236602,4872.89878179319,8,0
account-157,B,57.1948830178008,4815.70389877539,9,0
account-157,B,14.1190317599103,4801.58486701548,10,0
account-158,B,-11.6783560579643,5866.61121187266,1,1
account-158,B,9.19240986928344,5857.41880200338,2,1
account-158,B,45.6555638136342,5811.76323818974,3,1
account-158,B,8.90673493500799,5802.85650325473,4,1
account-158,B,47.9779934184626,5754.87850983627,5,1
account-158,B,11.0778011986986,5743.80070863757,6,1
account-158,B,68.3120456663892,5675.48866297118,7,1
account-158,B,71.9761450449005,5603.51251792628,8,1
account-158,B,66.4489746000618,5537.06354332622,9,1
account-158,B,27.1677145641297,5509.89582876209,10,1
account-159,B,37.1124436054379,5470.23459836841,1,0
account-159,B,78.3999246452004,5391.83467372321,2,0
account-159,B,23.0907448707148,5368.74392885249,3,0
account-159,B,65.0163352396339,5303.72759361286,4,0
account-159,B,-14.4427233701572,5318.17031698301,5,1
account-159,B,6.34382764343172,5311.82648933958,6,1
account-159,B,25.7827076269314,5286.04378171265,7,1
account-159,B,58.5053058015183,5227.53847591113,8,1
account-159,B,6.10513052903116,5221.4333453821,9,1
account-159,B,69.4565244857222,5151.97682089638,10,1
account-160,B,9.20217338949442,5772.18226884492,1,0
account-160,B,65.0733708078042,5707.10889803711,2,0
account-160,B,41.0680827591568,5666.04081527796,3,0
account-160,B,23.9066201169044,5642.13419516105,4,0
account-160,B,35.741932564415,5606.39226259664,5,0
account-160,B,9.6024880092591,5596.78977458738,6,0
account-160,B,78.4785875258967,5518.31118706148,7,0
account-160,B,10.5941905779764,5507.71699648351,8,0
account-160,B,69.0605031931773,5438.65649329033,9,0
account-160,B,5.85566041059792,5432.80083287973,10,0
account-161,B,10.1238886732608,5221.21020970866,1,0
account-161,B,-0.345384548418224,5221.55559425708,2,1
account-161,B,-5.69806609768421,5227.25366035476,3,2
account-161,B,52.0083563076332,5175.24530404713,4,2
account-161,B,33.2105867005885,5142.03471734654,5,2
account-161,B,0.818583080545068,5141.216134266,6,2
account-161,B,36.3534215046093,5104.86271276139,7,2
account-161,B,47.507992121391,5057.35472064,8,2
account-161,B,22.8003055928275,5034.55441504717,9,2
account-161,B,5.49070852808654,5029.06370651908,10,2
account-162,B,35.616002175957,5817.36358009279,1,0
account-162,B,75.2796871028841,5742.0838929899,2,0
account-162,B,55.3085070941597,5686.77538589574,3,0
account-162,B,49.0816235914826,5637.69376230426,4,0
account-162,B,-7.13540083728731,5644.82916314155,5,1
account-162,B,22.3295006807894,5622.49966246076,6,1
account-162,B,53.4152410132811,5569.08442144748,7,1
account-162,B,42.4276545317844,5526.65676691569,8,1
account-162,B,-0.363342543132603,5527.02010945883,9,2
account-162,B,35.0143467681482,5492.00576269068,10,2
account-163,B,24.5145209971815,5490.88753178716,1,0
account-163,B,71.265588668175,5419.62194311898,2,0
account-163,B,80.1948565896601,5339.42708652932,3,0
account-163,B,52.1287002274767,5287.29838630185,4,0
account-163,B,-2.87175992038101,5290.17014622223,5,1
account-163,B,44.3465229263529,5245.82362329587,6,1
account-163,B,23.5030784411356,5222.32054485474,7,1
account-163,B,67.1182435378432,5155.2023013169,8,1
account-163,B,52.6323910243809,5102.56991029251,9,1
account-163,B,-5.10251881554723,5107.67242910806,10,2
account-164,B,-2.66886992380023,5092.32398100197,1,1
account-164,B,29.5750819751993,5062.74889902677,2,1
account-164,B,46.5790291456506,5016.16986988112,3,1
account-164,B,31.6897172387689,4984.48015264235,4,1
account-164,B,71.1171021824703,4913.36305045989,5,1
account-164,B,59.9071467667818,4853.4559036931,6,1
account-164,B,78.3081928640604,4775.14771082904,7,1
account-164,B,83.7193488515914,4691.42836197745,8,1
account-164,B,6.79249613545835,4684.63586584199,9,1
account-164,B,74.6686675259844,4609.96719831601,10,1
account-165,B,-4.31737076491118,5984.94047234766,1,1
account-165,B,12.9451039386913,5971.99536840897,2,1
account-165,B,-5.5425034230575,5977.53787183203,3,2
account-165,B,-9.21963286586106,5986.75750469789,4,3
account-165,B,12.0464781904593,5974.71102650743,5,3
account-165,B,7.56052915472537,5967.1504973527,6,3
account-165,B,43.0330322263762,5924.11746512633,7,3
account-165,B,29.383340398781,5894.73412472755,8,3
account-165,B,70.1802073884755,5824.55391733907,9,3
account-165,B,39.8015348380432,5784.75238250103,10,3
account-166,B,11.7917200922966,5412.45602393523,1,0
account-166,B,82.4479640601203,5330.00805987511,2,0
account-166,B,-4.74937521852553,5334.75743509363,3,1
account-166,B,37.1904570283368,5297.5669780653,4,1
account-166,B,25.0577823165804,5272.50919574872,5,1
account-166,B,60.1986980903894,5212.31049765833,6,1
account-166,B,31.6888870112598,5180.62161064707,7,1
account-166,B,27.2164123505354,5153.40519829653,8,1
account-166,B,24.2027572961524,5129.20244100038,9,1
account-166,B,33.6613960238174,5095.54104497656,10,1
account-167,B,-6.57835096120834,5275.4864390567,1,1
account-167,B,67.9796258592978,5207.5068131974,2,1
account-167,B,59.5120702311397,5147.99474296626,3,1
account-167,B,11.4041773276404,5136.59056563862,4,1
account-167,B,17.7433754457161,5118.8471901929,5,1
account-167,B,59.7699059313163,5059.07728426158,6,1
account-167,B,20.4841398075223,5038.59314445406,7,1
account-167,B,36.5460430411622,5002.0471014129,8,1
account-167,B,19.1280442662537,4982.91905714665,9,1
account-167,B,62.0623641321436,4920.8566930145,10,1
account-168,B,43.189113275148,5107.01534173917,1,0
account-168,B,63.984459512867,5043.0308822263,2,0
account-168,B,36.3213421218097,5006.70954010449,3,0
account-168,B,38.230927977711,4968.47861212678,4,0
account-168,B,-0.215551289729774,4968.69416341651,5,1
account-168,B,-10.6338081043214,4979.32797152083,6,2
account-168,B,2.50973805319518,4976.81823346764,7,2
account-168,B,84.0581249818206,4892.76010848582,8,2
account-168,B,2.43714506737888,4890.32296341844,9,2
account-168,B,28.1958699831739,4862.12709343527,10,2
account-169,B,28.5331565327942,5278.99371293373,1,0
account-169,B,41.4831526950002,5237.51056023873,2,0
account-169,B,62.6014222530648,5174.90913798567,3,0
account-169,B,59.0118219284341,5115.89731605724,4,0
account-169,B,56.2572513148189,5059.64006474242,5,0
account-169,B,18.2978984108195,5041.3421663316,6,0
account-169,B,-1.82803714182228,5043.17020347342,7,1
account-169,B,69.4142391579226,4973.7559643155,8,1
account-169,B,55.4569578403607,4918.29900647514,9,1
account-169,B,-4.44155699573457,4922.74056347087,10,2
account-170,B,80.2336425427347,5392.65656337142,1,0
account-170,B,-4.2366232117638,5396.89318658318,2,1
account-170,B,-12.7357832947746,5409.62896987796,3,2
account-170,B,42.9309710068628,5366.6979988711,4,2
account-170,B,30.0833670329303,5336.61463183817,5,2
account-170,B,-12.8255110559985,5349.44014289416,6,3
account-170,B,-1.13558162469417,5350.57572451886,7,3
account-170,B,78.362677632831,5272.21304688603,8,3
account-170,B,50.7749362755567,5221.43811061047,9,3
account-170,B,-8.12197647523135,5229.5600870857,10,3
account-171,B,79.0126804402098,5127.34025612939,1,0
account-171,B,11.508316071704,5115.83194005769,2,0
account-171,B,41.1907408758998,5074.64119918179,3,0
account-171,B,55.0210900977254,5019.62010908406,4,0
account-171,B,27.2853933880106,4992.33471569605,5,0
account-171,B,52.2575865639374,4940.07712913211,6,0
account-171,B,82.9132176842541,4857.16391144786,7,0
account-171,B,31.6757383663207,4825.48817308154,8,0
account-171,B,12.9560749651864,4812.53209811635,9,0
account-171,B,49.5045451121405,4763.02755300421,10,0
account-172,B,25.5608043307439,4987.02235341538,1,0
account-172,B,45.987972910516,4941.03438050486,2,0
account-172,B,-10.9525175625458,4951.98689806741,3,1
account-172,B,65.8937702793628,4886.09312778805,4,1
account-172,B,71.6332329809666,4814.45989480708,5,1
account-172,B,8.28724139370024,4806.17265341338,6,1
account-172,B,32.122050402686,4774.05060301069,7,1
account-172,B,43.5516554070637,4730.49894760363,8,1
account-172,B,81.9445438822731,4648.55440372136,9,1
account-172,B,79.4902882911265,4569.06411543023,10,1
account-173,B,60.4102520877495,5855.52321768831,1,0
account-173,B,-6.661795694381,5862.1850133827,2,1
account-173,B,33.6618003807962,5828.5232130019,3,1
account-173,B,15.5821497458965,5812.941063256,4,1
account-173,B,51.0767063265666,5761.86435692944,5,1
account-173,B,58.4239566139877,5703.44040031545,6,1
account-173,B,10.5737938219681,5692.86660649348,7,1
account-173,B,52.6054919371381,5640.26111455634,8,1
account-173,B,17.9666931647807,5622.29442139156,9,1
account-173,B,9.6534948470071,5612.64092654456,10,1
account-174,B,66.9955837912858,5159.68294712715,1,0
account-174,B,14.6083714114502,5145.0745757157,2,0
account-174,B,73.9081372180954,5071.1664384976,3,0
account-174,B,29.870877941139,5041.29556055646,4,0
account-174,B,75.3911496046931,4965.90441095177,5,0
account-174,B,-1.35515859350562,4967.25956954528,6,1
account-174,B,43.4089262643829,4923.85064328089,7,1
account-174,B,-5.61036603525281,4929.46100931615,8,2
account-174,B,79.4035928463563,4850.05741646979,9,2
account-174,B,16.8739156238735,4833.18350084592,10,2
account-175,B,63.5544394748285,5632.8963839775,1,0
account-175,B,59.6404054574668,5573.25597852003,2,0
account-175,B,78.034769454971,5495.22120906506,3,0
account-175,B,-12.2534930100665,5507.47470207512,4,1
account-175,B,7.08991348743439,5500.38478858769,5,1
account-175,B,39.3548015179113,5461.02998706978,6,1
account-175,B,5.32894073054195,5455.70104633924,7,1
account-175,B,-14.6833220357075,5470.38436837494,8,2
account-175,B,63.0340760247782,5407.35029235017,9,2
account-175,B,24.7603588411585,5382.58993350901,10,2
account-176,B,40.7575659127906,5534.11297158804,1,0
account-176,B,2.05229259096086,5532.06067899708,2,0
account-176,B,1.72226288355887,5530.33841611352,3,0
account-176,B,-13.4658065484837,5543.804222662,4,1
account-176,B,-4.44662308786064,5548.25084574986,5,2
account-176,B,-1.40886680223048,5549.65971255209,6,3
account-176,B,63.969006263651,5485.69070628844,7,3
account-176,B,78.5161380795762,5407.17456820887,8,3
account-176,B,33.6246710410342,5373.54989716783,9,3
account-176,B,48.078823289834,5325.471073878,10,3
account-177,B,81.0955403745174,5749.11295092665,1,0
account-177,B,24.440048369579,5724.67290255707,2,0
account-177,B,64.3486376060173,5660.32426495105,3,0
account-177,B,81.0673971567303,5579.25686779432,4,0
account-177,B,58.6360713141039,5520.62079648022,5,0
account-177,B,75.0088145863265,5445.61198189389,6,0
account-177,B,19.865390136838,5425.74659175705,7,0
account-177,B,-7.95343137346208,5433.70002313051,8,1
account-177,B,52.3686619615182,5381.331361169,9,1
account-177,B,80.0920035131276,5301.23935765587,10,1
account-178,B,69.9935028934851,5576.98999348562,1,0
account-178,B,78.0406994884834,5498.94929399714,2,0
account-178,B,55.5888665746898,5443.36042742245,3,0
account-178,B,18.1664669327438,5425.19396048971,4,0
account-178,B,33.6674614483491,5391.52649904136,5,0
account-178,B,7.91479269042611,5383.61170635093,6,0
account-178,B,78.9792413031682,5304.63246504776,7,0
account-178,B,4.52246497385204,5300.11000007391,8,0
account-178,B,16.2077158829197,5283.90228419099,9,0
account-178,B,80.7877972861752,5203.11448690482,10,0
account-179,B,-2.85782675258815,5536.6643770691,1,1
account-179,B,68.3803538931534,5468.28402317595,2,1
account-179,B,5.12237464077771,5463.16164853517,3,1
